"X1","X2","X3","X4","X5","X6","X7","X8"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","AMME"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","BRNI"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","LOMU"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","THIR","ACAM","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","AMME","BRNI"
"ANAR","BRHO","CESO","GITR","TACA","THIR","AMME","LOMU"
"ANAR","BRHO","CESO","GITR","TACA","THIR","AMME","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","AMME","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","THIR","AMME","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","BRNI","LOMU"
"ANAR","BRHO","CESO","GITR","TACA","THIR","BRNI","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","BRNI","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","THIR","BRNI","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","THIR","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","THIR","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","THIR","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","AMME","BRNI"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","AMME","LOMU"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","AMME","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","AMME","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","AMME","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","BRNI","LOMU"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","BRNI","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","BRNI","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","BRNI","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","ACAM","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","AMME","BRNI","LOMU"
"ANAR","BRHO","CESO","GITR","TACA","AMME","BRNI","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","AMME","BRNI","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","AMME","BRNI","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","AMME","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","AMME","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","AMME","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","AMME","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","AMME","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","AMME","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","TACA","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","TACA","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","TACA","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","AMME","BRNI"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","AMME","LOMU"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","AMME","MAEL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","AMME","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","AMME","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","BRNI","LOMU"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","BRNI","MAEL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","BRNI","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","BRNI","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","ACAM","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","AMME","BRNI","LOMU"
"ANAR","BRHO","CESO","GITR","THIR","AMME","BRNI","MAEL"
"ANAR","BRHO","CESO","GITR","THIR","AMME","BRNI","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","AMME","BRNI","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","AMME","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","THIR","AMME","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","AMME","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","AMME","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","AMME","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","AMME","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","THIR","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","THIR","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","THIR","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","BRNI","LOMU"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","BRNI","MAEL"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","BRNI","PLNO"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","BRNI","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","AMME","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","ACAM","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","ACAM","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","ACAM","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","ACAM","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","ACAM","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","AMME","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","GITR","AMME","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","GITR","AMME","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","GITR","AMME","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","AMME","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","AMME","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","AMME","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","AMME","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","AMME","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","AMME","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","BRNI","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","GITR","BRNI","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","GITR","BRNI","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","BRNI","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","GITR","LOMU","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","THIR"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","ACAM"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","AMME"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","PLER","TACA","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","THIR","ACAM"
"ANAR","BRHO","CESO","LENI","MICA","PLER","THIR","AMME"
"ANAR","BRHO","CESO","LENI","MICA","PLER","THIR","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","PLER","THIR","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","PLER","THIR","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","THIR","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","PLER","THIR","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","ACAM","AMME"
"ANAR","BRHO","CESO","LENI","MICA","PLER","ACAM","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","PLER","ACAM","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","PLER","ACAM","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","ACAM","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","PLER","ACAM","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","PLER","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","PLER","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","PLER","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","PLER","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","PLER","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","PLER","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","PLER","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","PLER","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","THIR","ACAM"
"ANAR","BRHO","CESO","LENI","MICA","TACA","THIR","AMME"
"ANAR","BRHO","CESO","LENI","MICA","TACA","THIR","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","TACA","THIR","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","TACA","THIR","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","THIR","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","TACA","THIR","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","ACAM","AMME"
"ANAR","BRHO","CESO","LENI","MICA","TACA","ACAM","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","TACA","ACAM","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","TACA","ACAM","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","ACAM","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","TACA","ACAM","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","TACA","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","TACA","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","TACA","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","TACA","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","TACA","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","TACA","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","TACA","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","TACA","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","ACAM","AMME"
"ANAR","BRHO","CESO","LENI","MICA","THIR","ACAM","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","THIR","ACAM","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","THIR","ACAM","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","ACAM","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","THIR","ACAM","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","THIR","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","THIR","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","THIR","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","THIR","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","THIR","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","THIR","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","THIR","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","THIR","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","ACAM","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","AMME","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","MICA","AMME","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","AMME","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","AMME","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","AMME","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","AMME","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","AMME","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","AMME","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","AMME","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","AMME","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","MICA","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","MICA","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","MICA","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","THIR","ACAM"
"ANAR","BRHO","CESO","LENI","PLER","TACA","THIR","AMME"
"ANAR","BRHO","CESO","LENI","PLER","TACA","THIR","BRNI"
"ANAR","BRHO","CESO","LENI","PLER","TACA","THIR","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","TACA","THIR","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","THIR","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","TACA","THIR","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","ACAM","AMME"
"ANAR","BRHO","CESO","LENI","PLER","TACA","ACAM","BRNI"
"ANAR","BRHO","CESO","LENI","PLER","TACA","ACAM","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","TACA","ACAM","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","ACAM","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","TACA","ACAM","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","PLER","TACA","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","TACA","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","TACA","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","TACA","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","TACA","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","TACA","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","TACA","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","TACA","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","ACAM","AMME"
"ANAR","BRHO","CESO","LENI","PLER","THIR","ACAM","BRNI"
"ANAR","BRHO","CESO","LENI","PLER","THIR","ACAM","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","THIR","ACAM","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","ACAM","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","THIR","ACAM","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","PLER","THIR","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","THIR","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","THIR","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","THIR","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","THIR","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","THIR","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","THIR","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","THIR","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","ACAM","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","AMME","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","PLER","AMME","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","AMME","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","AMME","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","AMME","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","AMME","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","AMME","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","AMME","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","AMME","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","AMME","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","BRNI","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","PLER","BRNI","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","BRNI","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","BRNI","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","BRNI","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","BRNI","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","LOMU","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","PLER","LOMU","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","LOMU","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","PLER","MAEL","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","ACAM","AMME"
"ANAR","BRHO","CESO","LENI","TACA","THIR","ACAM","BRNI"
"ANAR","BRHO","CESO","LENI","TACA","THIR","ACAM","LOMU"
"ANAR","BRHO","CESO","LENI","TACA","THIR","ACAM","MAEL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","ACAM","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","THIR","ACAM","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","TACA","THIR","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","TACA","THIR","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","THIR","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","TACA","THIR","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","THIR","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","THIR","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","THIR","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","THIR","PLNO","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","AMME","BRNI"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","AMME","LOMU"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","AMME","MAEL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","AMME","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","AMME","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","BRNI","LOMU"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","BRNI","MAEL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","BRNI","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","BRNI","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","LOMU","MAEL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","LOMU","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","LOMU","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","MAEL","PLNO"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","MAEL","TWIL"
"ANAR","BRHO","CESO","LENI","TACA","ACAM","PLNO","TWIL"
