"","ACAM","AMME","ANAR","BRHO","BRNI","CESO","GITR","LENI","LOMU","MAEL","MICA","PLER","PLNO","TACA","THIR","TWIL","comp","richness","fdiv"
"170",1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,"1111011100000110",9,5.60974008499856
"171",0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,"0111011101000110",9,4.7400087521941
"172",0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,"0111011100100110",9,4.89311269146857
"173",0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,"0111011100010110",9,4.48579287782872
"174",0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,"0111011100000111",9,4.88373035781
"175",1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,"1111011001000110",9,5.28317988506688
"176",1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,"1111011000100110",9,5.49809511891073
"177",1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,"1111011000010110",9,5.04318781301868
"178",1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,"1111011000000111",9,5.56393147198421
"179",0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,"0111011001100110",9,4.4974274952821
"180",0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,"0111011001010110",9,4.17334157786317
"181",0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,"0111011001000111",9,4.68751246979182
"182",0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,"0111011000110110",9,4.38299591431299
"183",0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,"0111011000100111",9,4.89315290754906
"184",0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,"0111011000010111",9,4.47068473322569
"185",1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,"1111010101000110",9,5.96993540682769
"186",1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,"1111010100100110",9,6.09305439434495
"187",1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,"1111010100010110",9,5.69946566501169
"188",1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,"1111010100000111",9,6.01526481449451
"189",0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,"0111010101100110",9,5.12687778245155
"190",0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,"0111010101010110",9,4.87322798622377
"191",0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,"0111010101000111",9,5.20240652729524
"192",0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,"0111010100110110",9,5.0132941381579
"193",0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,"0111010100100111",9,5.32868362185762
"194",0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,"0111010100010111",9,4.97163493621385
"195",1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,"1111010001100110",9,5.67359213506292
"196",1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,"1111010001010110",9,5.38053110086417
"197",1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,"1111010001000111",9,5.82908549449508
"198",1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,"1111010000110110",9,5.58740240326531
"199",1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,"1111010000100111",9,6.01652993465833
"200",1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,"1111010000010111",9,5.61599840914905
"201",0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,"0111010001110110",9,4.6053396908988
"202",0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,"0111010001100111",9,5.04098992804697
"203",0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,"0111010001010111",9,4.78905284290424
"204",0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,"0111010000110111",9,4.98294675538066
"205",0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,"0111111110000100",9,5.80901781195044
"206",1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,"1111111010000100",9,6.05382308963354
"207",0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,"0111111011000100",9,5.16934452560047
"208",0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,"0111111010100100",9,5.48739114519678
"209",0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,"0111111010010100",9,4.98369516079213
"210",0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,"0111111010000101",9,5.70068722765708
"211",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,"1111110110000100",9,6.95828254906993
